62565
62570
169789
72463
42553
83254
55307
55425
87923
66101
66102
55508
55520
5616
5619
67227
83559
15978
79384
57790
74046
74047
61991
81470
45791
62050
75881
75882
175594
175596
68716
77631
77632
83951
4898
131401
80734
131432
131440
56306
64692
79910
61548
89366
83254
174696
166223
68277
62820
68429
65115
65116
68430
77188
65118
77198
65127
65222
75924
149743
73170
60435
167252
64394
69925
64488
81904
71181
71208
71215
71216
170321
95707
86781
72426
72948
72954
72980
72982
73082
73107
73118
72982
72426
141915
72954
72960
73083
165131
73107
4766
72961
165131
165131
141915
73084
72426
72955
72980
72981
72982
72983
72955
72953
176360
29786
84097
84419
176428
61894
67495
61213
84144
71188
70106
71306
71309
60707
60713
71366
71367
71370
70389
69240
69241
62792
68294
69337
71804
65152
65156
66408
66411
71913
68545
64052
72009
64244
64245
61204
61205
61210
61217
63291
65652
65653
65654
71247
176427
76658
68118
69995
67489
67502
63286
71182
68918
83568
71797
60704
60712
71795
71799
68494
64243
72003
70386
66116
68299
71909
72004
67506
71309
71367
82423
84112
76658
176427
68113
68300
67488
67506
72002
68289
64048
66113
66117
75756
70386
68299
71909
72004
66116
69999
84133
68495
71246
61207
68111
65156
68300
76717
64050
61232
68497
64050
63927
67485
61220
61345
64244
65653
68918
71360
71798
64052
67490
72273
71308
71365
72061
71309
71367
61804
71803
67482
61214
63285
63289
64045
155704
71919
71182
70001
61581
84421
84144
52786
60704
60707
61895
71910
68551
67868
66118
68504
72007
67495
66409
67482
59583
72005
62792
61083
64956
66408
59576
76653
67101
64952
67101
69244
63395
64378
76441
66409
66412
66409
66412
67254
66411
72007
66413
84421
68301
66413
71911
64049
66413
66409
66412
69456
61308
61309
61310
79387
63395
84421
68495
59581
67862
61212
65934
60618
60615
60605
68549
68855
71183
71802
65652
71370
63921
63922
68545
68550
67494
67495
63289
59577
59581
62435
63935
67489
67502
63286
76770
61581
61474
59578
71307
64056
67490
64052
63927
63936
67485
61220
61345
71308
71365
61083
72008
63289
67471
84152
66113
61222
76655
71910
60606
60607
67866
60704
70389
66411
72007
60706
64952
68290
71803
71806
64047
67487
65652
71186
60603
60607
69998
60703
55101
55104
55095
55101
64380
61333
76653
76655
63927
67485
61220
61345
61214
71803
63925
71917
68544
64053
72062
68854
71246
63926
72060
61210
71305
71309
71310
76652
76653
76658
60704
60706
60708
60714
71361
71364
71367
71368
71369
84419
84421
68118
176503
70389
66117
64946
64952
68290
68292
68296
68301
68342
66277
71798
71803
71804
71805
71806
65156
63920
63927
63929
63932
63933
63935
66410
66411
71911
68543
64047
64049
72003
72007
63119
67485
67487
67489
